Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-19,11.234037554930335,11.375392678607442,11.159639673303996,11.286115646362305,34994300,0.0,0
2001-07-20,11.196838937144031,11.196838937144031,11.01084493722307,11.16707992553711,9238500,0.0,0
2001-07-23,11.159637451171875,11.167077379755211,10.824848469538848,11.159637451171875,7501000,0.0,0
2001-07-24,11.12243889754629,11.13731875522104,10.936444933675915,11.05548095703125,3537300,0.0,0
2001-07-25,10.936445412447696,11.12243938446045,10.899246476143007,11.12243938446045,4208100,0.0,0
2001-07-26,11.122438124457403,11.152197128227774,10.787649154663086,10.787649154663086,6335300,0.0,0
2001-07-27,10.795088768005371,10.8546067738095,10.787648839902205,10.795088768005371,3524000,0.0,0
2001-07-30,10.7876483214975,10.995961331801391,10.7876483214975,10.936443328857422,3654300,0.0,0
2001-07-31,10.943883155593245,11.167076019328382,10.862046079678267,11.129877090454102,1429000,0.0,0
2001-08-01,11.159637820336126,11.531625747680664,11.085239951062952,11.531625747680664,2087900,0.0,0
2001-08-02,11.457229614257812,11.531627494802784,11.23403739164444,11.457229614257812,1717400,0.0,0
2001-08-03,11.457225577628106,11.457225577628106,11.144755724646384,11.271231651306152,983600,0.0,0
2001-08-06,11.2712346732469,11.323313469047093,11.174518429998065,11.234036445617676,777400,0.0,0
2001-08-07,11.2340356896093,11.568824682317251,11.2340356896093,11.531625747680664,788900,0.0,0
2001-08-08,11.457227499398869,11.606023233023008,11.159637451171875,11.159637451171875,2190300,0.0,0
2001-08-09,11.196836754972713,11.531625747680664,11.159637820336126,11.531625747680664,928000,0.0,0
2001-08-10,11.457229857905164,11.457229857905164,11.248916781264375,11.300994873046875,703300,0.0,0
2001-08-13,11.271236111405933,11.412591948671913,11.085242111484973,11.16707992553711,1770400,0.0,0
2001-08-14,11.196835123870207,11.204275051615843,10.8992443996398,10.936443328857422,1000800,0.0,0
2001-08-15,10.973642753471191,11.085238836651406,10.936443822574255,11.003401756286621,530900,0.0,0
2001-08-16,10.99596386526019,10.99596386526019,10.452861785888672,10.452861785888672,1522700,0.0,0
2001-08-17,10.460299503190374,11.010841395592347,10.341262785539975,10.802528381347656,2342400,0.0,0
2001-08-20,10.862045935664517,11.420027732849121,10.780208151324027,11.420027732849121,1434900,0.0,0
2001-08-21,11.345633269662516,11.606025136704975,11.167079211438933,11.50186824798584,1038200,0.0,0
2001-08-22,11.397710168802291,11.44978896247773,10.99596322500539,11.412590026855469,829000,0.0,0
2001-08-23,11.494428558404223,11.494428558404223,11.345633506774902,11.345633506774902,470000,0.0,0
2001-08-24,11.345633502951125,11.51674763488948,11.159639511099469,11.457229614257812,689000,0.0,0
2001-08-27,11.516746520996094,11.643222479983399,11.457228506120975,11.516746520996094,827700,0.0,0
2001-08-28,11.472108118494132,11.591144145690796,11.345632162220005,11.427469253540039,736900,0.0,0
2001-08-29,11.375393006785561,11.390272867344423,11.159639995257677,11.16707992553711,397400,0.0,0
2001-08-30,11.048042221361765,11.18939732790675,11.048042221361765,11.12243938446045,640100,0.0,0
2001-08-31,11.159638236119783,11.234036108164856,11.085240364074707,11.085240364074707,3337900,0.0,0
2001-09-04,11.159637576479192,11.643221587655697,11.159637576479192,11.44234848022461,1068600,0.0,0
2001-09-05,11.442346863385058,11.442346863385058,11.08523814245277,11.09267807006836,1053200,0.0,0
2001-09-06,10.973643105605554,11.167076984868267,10.713251290481853,10.787649154663086,1384500,0.0,0
2001-09-07,10.750449595653551,10.891805387452523,10.67605244532145,10.802528381347656,1408500,0.0,0
2001-09-10,10.847165726335467,11.278671578641557,10.82484665383978,11.271231651306152,622100,0.0,0
2001-09-17,11.263794107621294,11.263794107621294,10.765330254230832,10.86204719543457,1934300,0.0,0
2001-09-18,10.862049021345985,11.159639113912691,10.676055036114107,10.824850082397461,902800,0.0,0
2001-09-19,10.862046513423717,10.929003736658508,10.207347751428669,10.378461837768555,2415400,0.0,0
2001-09-20,10.34126509401018,10.34126509401018,9.552651009287029,9.634488105773926,3498900,0.0,0
2001-09-21,9.56009181484728,9.671687930238013,9.046747981223984,9.48569393157959,2051800,0.0,0
2001-09-24,9.671686268888623,9.879999312940157,9.634487333644607,9.820481300354004,1964200,0.0,0
2001-09-25,9.820481101522265,9.820481101522265,9.448493175634978,9.5228910446167,1827300,0.0,0
2001-09-26,9.522889474953093,9.641925478094542,9.07650375366211,9.07650375366211,3327200,0.0,0
2001-09-27,9.12114540835751,9.12114540835751,8.637560610322447,8.816115379333496,2347500,0.0,0
2001-09-28,9.00210981887201,10.006476985921017,9.00210981887201,9.48569393157959,2844000,0.0,0
2001-10-01,9.411293120111017,9.67168492101962,9.411293120111017,9.448492050170898,878800,0.0,0
2001-10-02,9.336896660505674,9.448492749433735,9.01698683162964,9.35921573638916,1900400,0.0,0
2001-10-03,9.388976106802499,9.716325911771557,9.374096957218852,9.634488105773926,2539400,0.0,0
2001-10-04,9.6493677513961,10.266867699937363,9.6493677513961,10.036234855651855,3108500,0.0,0
2001-10-05,10.043675502992814,10.222229563874546,9.90975960257613,10.0808744430542,2172300,0.0,0
2001-10-08,10.118072809188753,10.185030046088315,9.842801094055176,9.842801094055176,576100,0.0,0
2001-10-09,10.028794441384349,10.26686720354181,9.954397279687575,9.969276428222656,1601100,0.0,0
2001-10-10,9.932080555136194,10.229670691446666,9.894881610719672,10.17015266418457,1700400,0.0,0
2001-10-11,11.531624085988712,11.531624085988712,10.936443346100086,11.278672218322754,4214100,0.0,0
2001-10-12,11.353072247550129,12.312800407409668,11.353072247550129,12.312800407409668,5193300,0.0,0
2001-10-15,12.283042024596009,13.35436769570827,12.283042024596009,13.019577980041504,3277900,0.0,0
2001-10-16,13.13117424066476,13.42876431435553,12.573192320361544,12.982379913330078,1996000,0.0,0
2001-10-17,13.131174367217183,13.198132311820592,12.535994214099563,12.632710456848145,1877100,0.0,0
2001-10-18,12.632708832182434,12.632708832182434,12.357438578900487,12.424396514892578,942000,0.0,0
2001-10-19,12.424396535213226,12.535992622375488,12.305360519703981,12.535992622375488,2062500,0.0,0
2001-10-22,12.647590037754604,13.07165606491825,12.625270250369692,13.019577980041504,469600,0.0,0
2001-10-23,13.019576572953646,13.190690667347369,12.848462478559922,13.108854293823242,915400,0.0,0
2001-10-24,13.15349245664044,13.213010464266906,13.071654664021082,13.19813060760498,472600,0.0,0
2001-10-25,13.19813060760498,13.205570535935943,12.744304912564894,13.19813060760498,265100,0.0,0
2001-10-26,13.168372301395895,13.227890308968547,13.019576572953646,13.108854293823242,566500,0.0,0
2001-10-29,13.18324911360578,13.190689041012718,12.945177112668052,13.05677318572998,616200,0.0,0
2001-10-30,12.982380703941695,12.989819214593233,12.759187070815338,12.90798282623291,574700,0.0,0
2001-10-31,12.960061072377886,13.093976970076383,12.721988996034563,13.071657180786133,718600,0.0,0
2001-11-01,13.034454241426449,13.830507991205105,13.034454241426449,13.622194290161133,1089900,0.0,0
2001-11-02,13.763556336703367,14.209942231427803,13.465966213227622,13.57756233215332,2372800,0.0,0
2001-11-05,13.577560420535589,13.592440279369816,13.220452322642812,13.465964317321777,1552700,0.0,0
2001-11-06,13.376685457966001,13.376685457966001,12.90798129629119,13.369245529174805,562600,0.0,0
2001-11-07,13.376683285694305,14.061141014099121,13.361803430528287,14.061141014099121,1987000,0.0,0
2001-11-08,13.912351419165665,14.857199837044963,13.912351419165665,14.842321395874023,1747200,0.0,0
2001-11-09,14.693525631992056,14.842321395874022,14.619127750051074,14.842321395874023,1325400,0.0,0
2001-11-12,14.69352257693079,14.69352257693079,14.135540706920759,14.500088691711426,2398300,0.0,0
2001-11-13,14.656325716459706,15.802047858224958,14.626565999494199,15.474698066711426,1463000,0.0,0
2001-11-14,15.623492949132963,15.921083007216945,14.85719730792305,15.035751342773438,1391400,0.0,0
2001-11-15,14.916717847074773,15.214309374604914,14.916717847074773,15.065513610839844,628200,0.0,0
2001-11-16,15.065510079756905,15.809485886164653,15.028311857045011,15.653251647949219,639100,0.0,0
2001-11-19,15.697889932588541,16.553461833433673,15.697889932588541,16.367467880249023,1430000,0.0,0
2001-11-20,16.33770854738541,16.33770854738541,15.735088522348088,15.809486389160156,1017400,0.0,0
2001-11-21,15.772287551683583,15.77972606095626,14.730720294876738,15.139907836914062,1442600,0.0,0
2001-11-23,15.132466831447,15.340780551784235,15.072948828353663,15.288701057434082,286500,0.0,0
2001-11-26,15.385420576519357,16.069878405113762,15.08039059607176,15.99548053741455,1064900,0.0,0
2001-11-27,16.069880044546476,16.92545206281874,15.995482169257269,16.739458084106445,1210000,0.0,0
2001-11-28,16.367464980075844,16.441862831971296,15.51933315792227,16.255868911743164,1415900,0.0,0
2001-11-29,16.24099428198283,16.54602429575772,15.63093425443305,15.943404197692871,1326400,0.0,0
2001-11-30,15.965718986393675,16.858490458057517,15.928520766333156,16.813852310180664,2075400,0.0,0
2001-12-03,16.92545034042842,17.855420139353058,16.739456380643492,17.037046432495117,1244400,0.0,0
2001-12-04,16.92545333025425,18.22741127873535,16.85105544939388,18.00421905517578,2087000,0.0,0
2001-12-05,18.15301365272356,19.938555723331824,18.108375491189285,19.82695960998535,3386200,0.0,0
2001-12-06,19.826947842125914,20.21381546319684,19.26896618755002,19.52935791015625,3190200,0.0,0
2001-12-07,19.268973369313027,19.306173011561917,18.450599687113833,18.4952392578125,1115400,0.0,0
2001-12-10,18.59939941779347,19.49217115745618,18.227411429437602,18.301809310913086,1732100,0.0,0
2001-12-11,18.264607450296488,18.510119436138837,18.227409223571225,18.42084312438965,1713200,0.0,0
2001-12-12,18.413402128728375,18.822588275091594,18.257167882705758,18.725872039794922,2044100,0.0,0
2001-12-13,18.688671867035637,18.696110375957314,17.260238339497747,17.33463478088379,1446600,0.0,0
2001-12-14,17.37183386122173,17.74382173225851,16.84361034645853,17.59502601623535,1156200,0.0,0
2001-12-17,17.706629289575403,18.97138913269723,17.639671332055915,18.94162940979004,1428100,0.0,0
2001-12-18,19.1573794838678,19.417771333472228,18.9788254376017,19.306175231933594,2640200,0.0,0
2001-12-19,19.268978277905365,19.626086420337113,18.934189926508708,19.36569595336914,1160100,0.0,0
2001-12-20,20.533733617419642,20.831323671783718,19.053221855314714,20.12454605102539,2425100,0.0,0
2001-12-21,19.82695735431019,20.273343175933185,19.432651037410697,19.45496940612793,1900500,0.0,0
2001-12-24,19.45497099926933,19.45497099926933,19.306176659224704,19.350814819335938,181100,0.0,0
2001-12-26,19.425208742156336,19.52192497253418,19.35081087777733,19.52192497253418,667000,0.0,0
2001-12-27,19.514488230288823,19.56656631815045,19.343374107594485,19.559127807617188,702000,0.0,0
2001-12-28,19.559123398436075,19.7823155586782,19.343369747050364,19.75255584716797,1174700,0.0,0
2001-12-31,19.76000024318036,20.035271960809872,19.417771997554908,20.02783203125,920700,0.0,0
2002-01-02,20.012946924335044,20.02038685194402,19.30617082973535,19.499603271484375,900500,0.0,0
2002-01-03,19.514491148558026,19.544250871227316,18.822593205735505,18.889551162719727,698200,0.0,0
2002-01-04,18.889544442213367,20.980117388233282,18.777948359950447,20.608129501342773,2708500,0.0,0
2002-01-07,20.66021150965228,20.682529878938862,19.678163528442383,19.678163528442383,1113600,0.0,0
2002-01-08,19.685600530455613,20.310540364980046,17.94469832744765,20.29566192626953,1746900,0.0,0
2002-01-09,20.087351310515253,21.084279229818105,19.53680925969483,20.511417388916016,3008600,0.0,0
2002-01-10,20.816440866338247,20.94291679890944,20.280778844342016,20.697404861450195,2384900,0.0,0
2002-01-11,20.533738356480008,20.645334475244567,19.350816375728044,19.693044662475586,3910300,0.0,0
2002-01-14,19.04578397655506,19.08298220522138,18.45804231428128,18.554759979248047,4285500,0.0,0
2002-01-15,18.599400961802544,19.343377000274646,18.599400961802544,18.889551162719727,3987000,0.0,0
2002-01-16,18.911866403266824,19.841836227544263,18.52499861580229,19.343372344970703,3153700,0.0,0
2002-01-17,19.343372344970703,19.52936630982619,19.224336320984897,19.343372344970703,1226800,0.0,0
2002-01-18,19.30617169557786,19.335929988327273,19.03833996572735,19.16481590270996,758100,0.0,0
2002-01-22,19.105300840787883,19.105300840787883,18.52499914307412,18.569637298583984,1914100,0.0,0
2002-01-23,18.52500024061948,18.59939811689134,18.086054331539128,18.26460838317871,2515200,0.0,0
2002-01-24,18.785388552138375,19.521924408256503,18.785388552138375,19.12017822265625,1689200,0.0,0
2002-01-25,19.082982053239643,19.15737992900122,18.748193740844727,18.748193740844727,1057900,0.0,0
2002-01-28,18.770513060466328,18.770513060466328,17.208163266469153,17.855422973632812,3010300,0.0,0
2002-01-29,18.115813378647672,18.167891464402565,17.69174734433337,17.766143798828125,2563400,0.0,0
2002-01-30,17.661987092757087,18.591956936008966,17.334637310606446,18.562198638916016,1677500,0.0,0
2002-01-31,18.97138329753047,19.45496729385935,18.97138329753047,19.179697036743164,1785300,0.0,0
2002-02-01,19.268977596673594,21.054519664728236,19.194579714875154,20.831327438354492,2698000,0.0,0
2002-02-04,20.756925672166087,20.794125315614657,20.094787628015858,20.31797981262207,1659800,0.0,0
2002-02-05,20.05014537533575,20.392373510960933,19.94598781399768,20.23613929748535,1007200,0.0,0
2002-02-06,20.236145967150122,20.251024407369933,19.998072476353943,20.102230072021484,825700,0.0,0
2002-02-07,20.087347412109377,20.5709314178559,19.856715302111116,20.459335327148438,3080600,0.0,0
2002-02-08,20.087354092470495,20.645336150594673,19.864161836829524,20.623016357421875,1346400,0.0,0
2002-02-11,20.384938664668702,20.868522698985135,19.78975853305176,19.938552856445312,1225300,0.0,0
2002-02-12,19.194575338040735,19.49216679737632,19.120178892228083,19.3284912109375,1278100,0.0,0
2002-02-13,19.3433720002691,19.454968093389464,19.082980170307366,19.194576263427734,1198100,0.0,0
2002-02-14,19.343373051396124,20.08734893798828,19.045782980563537,20.08734893798828,1449900,0.0,0
2002-02-15,19.975752407979126,20.45933644003011,19.60376447270585,20.422138214111328,964900,0.0,0
2002-02-19,20.422137846173857,20.422137846173857,19.975752048084008,20.05014991760254,814300,0.0,0
2002-02-20,20.012953125862854,20.355182806818995,19.975754895312235,20.1617488861084,1156200,0.0,0
2002-02-21,20.012950334646188,20.012950334646188,18.56219826018619,19.343372344970703,1514200,0.0,0
2002-02-22,19.19457592395789,19.19457592395789,18.37620364286782,19.068099975585938,2449100,0.0,0
2002-02-25,19.313614190981223,19.521927959309348,18.41340400942836,18.748193740844727,2103500,0.0,0
2002-02-26,18.822589273115952,19.231776860196707,18.621716863153406,19.105300903320312,787100,0.0,0
2002-02-27,20.08734634228105,20.265900361707672,18.97138265659877,19.14993667602539,1830800,0.0,0
2002-02-28,19.29873011918436,19.64095826118668,19.194572555905406,19.484724044799805,1782900,0.0,0
2002-03-01,19.566564878544312,19.566564878544312,19.38057091042499,19.492168426513672,560300,0.0,0
2002-03-04,19.49216846724329,20.228704412252267,19.49216846724329,19.938552856445312,1758700,0.0,0
2002-03-05,20.087346669789905,20.712286457482847,20.087346669789905,20.645328521728516,2029800,0.0,0
2002-03-06,20.459337877172292,20.868524067107156,20.414699719129924,20.489097595214844,770000,0.0,0
2002-03-07,20.503975366274087,20.719729057979258,19.938553513105596,20.191505432128906,1056000,0.0,0
2002-03-08,20.64532498885838,22.691258095862363,20.64532498885838,22.2374324798584,2507500,0.0,0
2002-03-11,22.468072386749036,22.594548344478564,21.94728869750477,22.2448787689209,1379200,0.0,0
2002-03-12,22.096084910681792,22.490391231525887,21.64225915527256,22.177921295166016,1616000,0.0,0
2002-03-13,22.133286996429693,22.155606788282295,21.523226876008543,21.686901092529297,702500,0.0,0
2002-03-14,21.57530018786752,21.59761997477162,21.07683629918007,21.329788208007812,1106700,0.0,0
2002-03-15,21.21819151216603,21.567859649658203,21.017317692767385,21.567859649658203,892800,0.0,0
2002-03-18,21.57529978340377,22.096083449232392,21.57529978340377,21.88776969909668,838500,0.0,0
2002-03-19,20.831324063814602,20.942920158923627,18.599396485548752,19.343372344970703,8931800,0.0,0
2002-03-20,19.343369747050364,20.236141226061147,18.792827855301468,19.75255584716797,3732200,0.0,0
2002-03-21,19.901354523960865,20.422138200607638,19.715360556447212,20.377498626708984,1457900,0.0,0
2002-03-22,20.496535147340353,21.017318836562858,20.2807828777057,20.556053161621094,1225100,0.0,0
2002-03-25,20.55605198460863,20.55605198460863,19.82695599666131,20.12454605102539,917300,0.0,0
2002-03-26,20.050148920918897,20.370057331609807,19.64096136841817,19.871593475341797,426800,0.0,0
2002-03-27,19.931114970596152,20.027831212879608,19.655843264214695,19.722801208496094,517700,0.0,0
2002-03-28,19.715357192097144,20.08734506364615,19.42520710637568,19.864152908325195,904700,0.0,0
2002-04-01,19.82695960998535,19.864159260448556,19.52936950138757,19.82695960998535,992600,0.0,0
2002-04-02,18.859788320150702,19.417770214717166,18.859788320150702,19.343372344970703,1685100,0.0,0
